feature,age_slope,age_corr,volume_corr,outcome_corr,univar_auc,p_MW_corr
MT_NAWM_glrlm_HighGrayLevelRunEmphasis,1.007316816581804,-0.0662127441728046,-0.07833301176924562,-0.4343910601552759,0.751929012345679,0.3629164317547125
MT_NAWM_glrlm_LongRunEmphasis,0.0015096034212589266,0.138301406561771,0.05299376165669819,-0.6295328902557998,0.8645833333333334,0.0001641453630533715
MT_NAWM_glrlm_LongRunHighGrayLevelEmphasis,2.2398914043680462,-0.02884834368044392,-0.039713164833751376,-0.5373083267151413,0.8109567901234567,0.008639042391350651
MT_NAWM_glrlm_LongRunLowGrayLevelEmphasis,-7.482071994023133e-06,0.06383018007419651,0.12470255321885655,0.3942934238332504,0.7013888888888888,1.0
MT_NAWM_glrlm_LowGrayLevelRunEmphasis,-7.91704561992439e-06,0.00859654884227514,0.08505370120264971,0.5226058600637319,0.7762345679012346,0.015399127336087079
MT_NAWM_glrlm_RunEntropy,-0.002235735731868481,-0.18654832955858486,0.13840118335584284,0.3555323753886258,0.7087191358024691,1.0
MT_NAWM_glrlm_RunLengthNonUniformity,-415.7640127689755,-0.03459547464803235,0.8854588719531804,0.1309856119852832,0.5478395061728395,1.0
MT_NAWM_glrlm_RunLengthNonUniformityNormalized,-0.0004885456953776234,-0.14243869692219183,-0.052704353977747774,0.637552417520205,0.8398919753086419,0.0001131252957317272
MT_NAWM_glrlm_RunPercentage,-0.00032315949785845097,-0.14166597343075138,-0.05363688983214355,0.6322060660106015,0.837962962962963,0.00014506173043583677
MT_NAWM_glrlm_RunVariance,0.0006012922484609992,0.12490753271013635,0.053604733423371284,-0.6228499508687957,0.8607253086419753,0.0002230913564507634
MT_NAWM_glrlm_ShortRunEmphasis,-0.00023295095576684547,-0.14453148971150975,-0.05286513602160911,0.637552417520205,0.8398919753086419,0.0001131252957317272
MT_NAWM_glrlm_ShortRunHighGrayLevelEmphasis,0.7954127729642422,-0.08417856534879534,-0.08875168821146057,-0.3849373086914445,0.7237654320987653,1.0
MT_NAWM_glrlm_ShortRunLowGrayLevelEmphasis,-7.85142115659175e-06,-0.006101295901165315,0.07817222972538429,0.5506742054891497,0.7905092592592593,0.00504307217926157
MT_NAWM_glszm_GrayLevelNonUniformity,-6.700157689994343,-0.053044248006173376,0.47704032413660047,0.4263715328908708,0.71875,0.4712456793768852
MT_NAWM_glszm_GrayLevelNonUniformityNormalized,0.00014333599985160103,0.24965408135955594,-0.19596115505820313,-0.4664691692128963,0.76929012345679,0.1222489434780443
MT_NAWM_glszm_GrayLevelVariance,-0.11397667705289696,-0.24748079653987964,0.18551032220721592,0.4477569389292844,0.730324074074074,0.23257661662308785
MT_NAWM_glszm_HighGrayLevelZoneEmphasis,0.7095452204959593,-0.06962560625999997,-0.07762557077625572,-0.44508376317448267,0.7584876543209877,0.2544672649015949
MT_NAWM_glszm_LargeAreaEmphasis,321.6519571357289,0.07542103244580342,0.08711171136407489,-0.6495817084168125,0.8784722222222222,6.418680362916434e-05
MT_NAWM_glszm_LargeAreaHighGrayLevelEmphasis,185534.80012433592,0.07274869703790517,0.08794777799215386,-0.6495817084168125,0.873070987654321,6.418680362916434e-05
MT_NAWM_glszm_LargeAreaLowGrayLevelEmphasis,0.5387314910450212,0.08042763673409475,0.08270628336227412,-0.6482451205394117,0.8622685185185185,6.839208050040183e-05
MT_NAWM_glszm_LowGrayLevelZoneEmphasis,-1.0830873476990476e-05,0.008000907817623117,0.11711364074860121,0.5533473812439514,0.7912808641975309,0.004521731855697052
MT_NAWM_glszm_SizeZoneNonUniformity,-165.89367162312803,-0.2316882601835652,0.3470962762878642,0.5079033934123225,0.763888888888889,0.027047658021614275
MT_NAWM_glszm_SizeZoneNonUniformityNormalized,-0.00015550421425245307,-0.3531024387761478,-0.08788346517460931,-0.1336587877400849,0.5763888888888888,1.0
MT_NAWM_glszm_SmallAreaEmphasis,-0.00012858867193057388,-0.35097744917468654,-0.09080969837288573,-0.13900513924968827,0.5787037037037037,1.0
MT_NAWM_glszm_SmallAreaHighGrayLevelEmphasis,0.3467905224532939,-0.09588210656290398,-0.085568203743006,-0.44508376317448267,0.7565586419753086,0.2544672649015949
MT_NAWM_glszm_SmallAreaLowGrayLevelEmphasis,-7.819092657315818e-06,-0.019350284098154903,0.11698501511351214,0.5680498478953607,0.8016975308641976,0.002459586485270267
MT_NAWM_glszm_ZoneEntropy,-0.002358907210777852,-0.059032855064836964,0.24937295002894083,0.46112281770329283,0.7376543209876543,0.14726463444146023
MT_NAWM_glszm_ZonePercentage,-0.000723482054979303,-0.15505984728238606,-0.05823525628657793,0.6522548841716141,0.8491512345679013,5.651516575045316e-05
MT_NAWM_glszm_ZoneVariance,321.58294035244273,0.07567860694295026,0.08669367805003539,-0.6495817084168125,0.8784722222222222,6.418680362916434e-05
MT_NAWM_gldm_DependenceEntropy,-2.137717944561032e-06,0.014198794155218488,0.1660235384912213,-0.21251747250673497,0.6234567901234568,1.0
MT_NAWM_gldm_DependenceNonUniformity,-194.66895208649143,-0.12329769210296873,0.5391665058846229,0.4798350479869048,0.748070987654321,0.07610959559996275
MT_NAWM_gldm_DependenceNonUniformityNormalized,-0.0004009631875713216,-0.11664905039536641,-0.048459708019808354,0.6348792417654032,0.8371913580246912,0.000128133662152211
MT_NAWM_gldm_DependenceVariance,0.026692874620983603,0.10460744265375255,0.05235063348125282,-0.6028011327077828,0.8503086419753086,0.00054983831773095
MT_NAWM_gldm_GrayLevelNonUniformity,69.14562000450326,0.16376908496716294,0.4481638690591036,-0.4584496419484912,0.7642746913580247,0.16151420960525306
MT_NAWM_gldm_GrayLevelVariance,-0.08921670504526193,-0.21834268155014555,0.09884880056595283,0.5199326843089301,0.7727623456790124,0.01707852627772059
MT_NAWM_gldm_HighGrayLevelEmphasis,1.0211942294352134,-0.06531123343279072,-0.07807576049906749,-0.4330544722778751,0.7492283950617284,0.37917849425249844
MT_NAWM_gldm_LargeDependenceEmphasis,0.08883282724463833,0.11975604276719994,0.0533796385619654,-0.6255231266235973,0.861111111111111,0.0001973973869894732
MT_NAWM_gldm_LargeDependenceHighGrayLevelEmphasis,67.72044975430734,0.04222611912600691,0.01820052736510387,-0.6562646478038168,0.8792438271604938,4.6648993794041124e-05
MT_NAWM_gldm_LargeDependenceLowGrayLevelEmphasis,5.616619203864492e-05,0.16938742868617795,0.14467168306643516,-0.18979547859092055,0.6118827160493827,1.0
MT_NAWM_gldm_LowGrayLevelEmphasis,-7.796144515118821e-06,0.015921323604887853,0.08598623705704549,0.5199326843089301,0.7750771604938271,0.01707852627772059
MT_NAWM_gldm_SmallDependenceEmphasis,-0.0006206601957588576,-0.19058902948257564,-0.05932857418483505,0.6295328902557998,0.8371913580246914,0.0001641453630533715
MT_NAWM_gldm_SmallDependenceHighGrayLevelEmphasis,-0.133466509910449,-0.16362419931251784,-0.14997749051385945,0.0521269272186331,0.4984567901234568,1.0
MT_NAWM_gldm_SmallDependenceLowGrayLevelEmphasis,-3.69929475127803e-06,-0.08736604975098723,0.03643321113898001,0.752498974976678,0.9070216049382716,3.3433161269733547e-07
MT_NAWM_ngtdm_Busyness,-0.07450398749405156,0.000772723491440462,0.5519326001672135,0.36221531477563,0.683641975308642,1.0
MT_NAWM_ngtdm_Coarseness,5.737415502074964e-09,-0.013221043481402807,-0.7146166092815496,0.028745884494931744,0.4834104938271605,1.0
MT_NAWM_ngtdm_Complexity,-4.38163216710762,-0.16003425475853403,-0.028104701266962514,0.5827523145467701,0.8090277777777777,0.0013182224013404287
MT_NAWM_ngtdm_Contrast,-0.00023369419014016073,-0.22669775430134553,0.0513537848093125,0.5867620781789726,0.8101851851851851,0.001109166560658993
MT_NAWM_ngtdm_Strength,7.417133866717138e-05,0.19083050557365078,-0.4530516431924883,-0.229893114912946,0.6385030864197531,1.0
R1_NAWM_firstorder_10Percentile,2.2466267174630904e-05,-0.0869152943809803,0.08579329860441187,-0.6763134659648297,0.8912037037037037,1.7579032110925558e-05
R1_NAWM_firstorder_90Percentile,-0.0005856867343400591,-0.0990856893711676,0.24078718888674516,-0.31008838755699697,0.6805555555555556,1.0
R1_NAWM_firstorder_Energy,-336.11141936403743,-0.048391808651458944,0.6279181940960835,-0.38761048444624613,0.7256944444444444,1.0
R1_NAWM_firstorder_Entropy,-0.002794141586877449,-0.08842854455171788,-0.20660492636182395,0.14568807863669253,0.5821759259259258,1.0
R1_NAWM_firstorder_InterquartileRange,-0.00024262665843137186,0.10859984735952827,0.13370634767509168,0.5132497449219259,0.7974537037037036,0.02207554265094828
R1_NAWM_firstorder_Kurtosis,-0.004022739243425694,-0.08480640318559071,0.37642292108817293,-0.08019527264405094,0.5459104938271605,1.0
R1_NAWM_firstorder_Maximum,-0.0012790077583193053,0.017120792493581456,0.36960873376277764,0.01670748278121196,0.4818672839506173,1.0
R1_NAWM_firstorder_MeanAbsoluteDeviation,-0.00018222360736161827,0.05964459449556066,0.2153836259566532,0.5600303206309557,0.8244598765432098,0.0034347895266962354
R1_NAWM_firstorder_Mean,-0.00019022604716020686,-0.13030049874414792,0.14582931378223682,-0.5439912661021455,0.8124999999999999,0.006610631738201161
R1_NAWM_firstorder_Median,-7.161386594958041e-05,-0.12019069973113519,0.15023474178403756,-0.5105765691671242,0.7932098765432098,0.024441401015175154
R1_NAWM_firstorder_Minimum,-0.0011085383796457888,-0.18442333995712362,-0.1463438163225931,-0.6509182962942134,0.8746141975308641,6.023267455002625e-05
R1_NAWM_firstorder_Range,-0.00017046938003981968,0.10719928603129243,0.3180911955752782,0.37290801779483684,0.6847993827160492,1.0
R1_NAWM_firstorder_RobustMeanAbsoluteDeviation,-0.00010746154356024761,0.09027986124996065,0.15097433918579978,0.5252790358185336,0.8013117283950618,0.013878110999455498
R1_NAWM_firstorder_RootMeanSquared,-0.00022109238121677008,-0.132634767624541,0.16354749501575666,-0.5239424479411328,0.802469135802469,0.014619740766208972
R1_NAWM_firstorder_Skewness,-0.00387139354537686,0.12492363111620802,0.038073187986365685,-0.20717112099713159,0.6203703703703703,1.0
R1_NAWM_firstorder_TotalEnergy,-336.11141936403743,-0.048391808651458944,0.6279181940960835,-0.38761048444624613,0.7256944444444444,1.0
R1_NAWM_firstorder_Uniformity,0.00011570031877657735,0.060481711611287826,0.254067785709692,-0.11895632108867556,0.5671296296296297,1.0
R1_NAWM_firstorder_Variance,-6.369011026051735e-05,0.05046850303470518,0.2663193774519262,0.5586937327535547,0.7943672839506173,0.003629837945702579
R1_NAWM_glcm_Autocorrelation,1.681117647898107,0.08177990284411557,-0.1850279760756319,0.11895632108867556,0.5397376543209877,1.0
R1_NAWM_glcm_ClusterProminence,-188.15849131670947,-0.08335754663913984,-0.11544150749244327,-0.025395169670616127,0.5162037037037037,1.0
R1_NAWM_glcm_ClusterShade,-3.6532652816729128,0.10787541908630283,0.13065148884172617,-0.08019527264405094,0.5466820987654321,1.0
R1_NAWM_glcm_ClusterTendency,-0.28906146940026367,-0.056859570245160675,-0.20097755482667698,0.01336587877400849,0.5054012345679013,1.0
R1_NAWM_glcm_Contrast,-0.06457107672846565,-0.10871253620203002,-0.05537333590584605,0.35820555114342756,0.6790123456790123,1.0
R1_NAWM_glcm_Correlation,0.00019967316113581412,0.12730619521481612,0.03424657534246576,-0.33682014510501396,0.693287037037037,1.0
R1_NAWM_glcm_DifferenceAverage,-0.006400724523521283,-0.1059436103577017,-0.07621068879027593,0.33815673298241483,0.663966049382716,1.0
R1_NAWM_glcm_DifferenceEntropy,-0.002118723988808691,-0.10892181548096179,-0.0765322528779986,0.3301372057180097,0.665895061728395,1.0
R1_NAWM_glcm_DifferenceVariance,-0.019651596053874072,-0.08498348565237915,-0.037397903402148054,0.3795909571818411,0.6925154320987654,1.0
R1_NAWM_glcm_Id,0.0004300807265107281,0.11244736641065892,0.1419705447295646,-0.28469321788638086,0.6628086419753086,1.0
R1_NAWM_glcm_Idm,0.0004886009111959405,0.11663295198929474,0.1436105215769503,-0.27934686637677736,0.6574074074074073,1.0
R1_NAWM_glcm_Idmn,2.46476213264791e-05,0.11262444887744734,0.05280082320406458,-0.3568689632660267,0.7075617283950617,1.0
R1_NAWM_glcm_Idn,0.0001065873779315168,0.11138487160992826,0.09228889317641008,-0.3261274420858071,0.6878858024691358,1.0
R1_NAWM_glcm_Imc1,3.670123135928439e-05,-0.13182984732095715,-0.06334812528136859,0.33147379359541057,0.6643518518518519,1.0
R1_NAWM_glcm_Imc2,0.0005507180485878995,0.11806571012967393,0.036947713679336296,-0.33147379359541057,0.6917438271604939,1.0
R1_NAWM_glcm_InverseVariance,0.0004614176601916906,0.11499091456998375,0.14364267798572258,-0.28335663000898,0.6631944444444444,1.0
R1_NAWM_glcm_JointAverage,0.0420993761551844,0.08675431032026354,-0.18551032220721592,0.1256392604756798,0.5447530864197531,1.0
R1_NAWM_glcm_JointEnergy,2.1626419810765574e-05,0.07624205115545891,0.18946556048620491,-0.19113206646832143,0.6149691358024691,1.0
R1_NAWM_glcm_JointEntropy,-0.005056661341983188,-0.09816808022508203,-0.1630973052929449,0.19514183010052394,0.6118827160493828,1.0
R1_NAWM_glcm_MCC,0.00022253016261468704,0.11510360341248549,0.06289793555855683,-0.3595421390208284,0.7067901234567903,1.0
R1_NAWM_glcm_MaximumProbability,6.0830886183022104e-05,0.07205646557682308,0.17657084056852532,-0.21118088462933413,0.623070987654321,1.0
R1_NAWM_glcm_SumAverage,0.0841987522143189,0.08675431032026354,-0.18551032220721592,0.1256392604756798,0.5447530864197531,1.0
R1_NAWM_glcm_SumEntropy,-0.002600662963816249,-0.040149424742760675,-0.22078590263039427,0.05346351509603396,0.525462962962963,1.0
R1_NAWM_glcm_SumSquares,-0.08840813649373917,-0.10975893259668897,-0.20541513923725,0.11628314533387386,0.5686728395061729,1.0
R1_NAWM_glrlm_GrayLevelNonUniformity,35.19210659869291,0.016694047096328317,0.708405685253071,-0.15103443014629592,0.5860339506172839,1.0
R1_NAWM_glrlm_GrayLevelNonUniformityNormalized,0.00010965813051955034,0.059580200871273956,0.2410765965656956,-0.1256392604756798,0.5721450617283951,1.0
R1_NAWM_glrlm_GrayLevelVariance,-0.09661980377563117,-0.14205233517647162,-0.1639333719210239,0.1617271331655027,0.5941358024691358,1.0
R1_NAWM_glrlm_HighGrayLevelRunEmphasis,1.519447689445243,0.0811520650073202,-0.18435269149141428,0.11895632108867556,0.5385802469135803,1.0
R1_NAWM_glrlm_LongRunEmphasis,0.0008823313265598488,0.09325806637322077,0.18206958646858323,-0.31276156331179866,0.679783950617284,1.0
R1_NAWM_glrlm_LongRunHighGrayLevelEmphasis,2.709468242028155,0.11590852371606931,-0.14894848543314684,0.061483042360439055,0.509645061728395,1.0
R1_NAWM_glrlm_LongRunLowGrayLevelEmphasis,-2.5949783337341822e-05,-0.11214149669529705,0.22699208952344208,-0.12697584835308062,0.5736882716049383,1.0
R1_NAWM_glrlm_LowGrayLevelRunEmphasis,-2.010951998526245e-05,-0.1519206580984092,0.1986301369863014,-0.06415621811524073,0.5393518518518517,1.0
R1_NAWM_glrlm_RunEntropy,-0.0018903233874188632,-0.07471270257864968,-0.15862756447359963,0.018712230283611884,0.5119598765432098,1.0
R1_NAWM_glrlm_RunLengthNonUniformity,-361.918828888186,0.03787954948665432,0.8853945591356359,-0.01069270301920679,0.5092592592592593,1.0
R1_NAWM_glrlm_RunLengthNonUniformityNormalized,-0.00032033279106945126,-0.09742755354578493,-0.1854460093896714,0.31276156331179866,0.6547067901234568,1.0
R1_NAWM_glrlm_RunPercentage,-0.0002052412085928187,-0.095334760756467,-0.18042960962119753,0.31142497543439784,0.6520061728395061,1.0
R1_NAWM_glrlm_RunVariance,0.00034756984281978656,0.0914711432992647,0.18692520419319575,-0.31008838755699697,0.6801697530864197,1.0
R1_NAWM_glrlm_ShortRunEmphasis,-0.00014643047926251405,-0.09665483005434447,-0.18245546337385044,0.3140981511891995,0.6531635802469136,1.0
R1_NAWM_glrlm_ShortRunHighGrayLevelEmphasis,1.2989942735829154,0.0850800760888092,-0.19271335777220402,0.1309856119852832,0.5493827160493827,1.0
R1_NAWM_glrlm_ShortRunLowGrayLevelEmphasis,-1.8898530137806505e-05,-0.16748781676972013,0.1894012476686604,-0.056136690850835655,0.533179012345679,1.0
R1_NAWM_glszm_GrayLevelNonUniformity,-2.5054490002251675,0.033645668689803454,0.49578751045083297,0.114946557456473,0.5424382716049383,1.0
R1_NAWM_glszm_GrayLevelNonUniformityNormalized,0.00012060936545064712,0.21291751870399067,-0.010386520033442665,-0.27266392698977315,0.6574074074074074,1.0
R1_NAWM_glszm_GrayLevelVariance,-0.1557869188684318,-0.23711342302972013,-0.01955109653353914,0.22053699977114008,0.6257716049382717,1.0
R1_NAWM_glszm_HighGrayLevelZoneEmphasis,0.9704075773583933,0.10042185707511672,-0.2000450189722812,0.09623432717286112,0.5258487654320988,1.0
R1_NAWM_glszm_LargeAreaEmphasis,59.114173082240946,0.03465986827231906,0.1928419834072931,-0.3916202480784487,0.7268518518518517,1.0
R1_NAWM_glszm_LargeAreaHighGrayLevelEmphasis,72722.62452041154,0.03882935544488322,0.17541320985272366,-0.3608787268982292,0.7094907407407408,1.0
R1_NAWM_glszm_LargeAreaLowGrayLevelEmphasis,-0.30023467835446443,0.0015776437950242768,0.21300405170750536,-0.4009763632202547,0.6952160493827161,1.0
R1_NAWM_glszm_LowGrayLevelZoneEmphasis,-2.4278524283718606e-05,-0.16383347859144964,0.24339185799729893,-0.02673175754801698,0.5127314814814814,1.0
R1_NAWM_glszm_SizeZoneNonUniformity,-178.7131705082923,-0.14115082443645774,0.30120908096983734,0.2044979452423299,0.5906635802469136,1.0
R1_NAWM_glszm_SizeZoneNonUniformityNormalized,-0.00014911220998470307,-0.29299099050450855,-0.13740433468390253,-0.06816598174744329,0.5393518518518519,1.0
R1_NAWM_glszm_SmallAreaEmphasis,-0.00012189444109835989,-0.2910108865576923,-0.13885137307865458,-0.06950256962484413,0.5424382716049383,1.0
R1_NAWM_glszm_SmallAreaHighGrayLevelEmphasis,0.5135123272179254,0.06944852379321152,-0.21075310309344655,0.06816598174744329,0.5092592592592593,1.0
R1_NAWM_glszm_SmallAreaLowGrayLevelEmphasis,-1.740626619213078e-05,-0.1953380592737201,0.2314939867515596,-0.008019527264405092,0.5034722222222221,1.0
R1_NAWM_glszm_ZoneEntropy,-0.002579126194254379,0.008628745654418494,0.15820953115956013,0.27934686637677736,0.6342592592592593,1.0
R1_NAWM_glszm_ZonePercentage,-0.0005831303118171728,-0.08879880789136643,-0.17930413531416814,0.33815673298241483,0.6666666666666667,1.0
R1_NAWM_glszm_ZoneVariance,59.10254591368413,0.03427350652659883,0.1924239500932536,-0.3902836602010479,0.7268518518518517,1.0
R1_NAWM_gldm_DependenceEntropy,5.954749975689867e-05,0.050693880719708644,0.05952151263746866,-0.29404933302818675,0.670138888888889,1.0
R1_NAWM_gldm_DependenceNonUniformity,-194.7235665292015,-0.033130519695509814,0.5098720174930864,0.19781500585532563,0.5868055555555555,1.0
R1_NAWM_gldm_DependenceNonUniformityNormalized,-0.0003432972354735216,-0.07556591810044852,-0.16997877677021034,0.3234542663310054,0.6550925925925926,1.0
R1_NAWM_gldm_DependenceVariance,0.017128145486702925,0.07773920292012482,0.15332175702617534,-0.32078109057620374,0.6828703703703705,1.0
R1_NAWM_gldm_GrayLevelNonUniformity,49.11182295012238,0.004121191954349131,0.688854588719532,-0.17241983618470952,0.5987654320987654,1.0
R1_NAWM_gldm_GrayLevelVariance,-0.09543254515303026,-0.1358705472449479,-0.17579908675799089,0.16039054528810187,0.5922067901234568,1.0
R1_NAWM_gldm_HighGrayLevelEmphasis,1.5528635019552832,0.0810876713830335,-0.1867644221493344,0.11895632108867556,0.5393518518518517,1.0
R1_NAWM_gldm_LargeDependenceEmphasis,0.05063835029367654,0.085289355367741,0.17878963277381185,-0.3140981511891995,0.6786265432098766,1.0
R1_NAWM_gldm_LargeDependenceHighGrayLevelEmphasis,62.22228593578927,0.14942540515729935,0.007203035564988104,-0.1644003089203044,0.59375,1.0
R1_NAWM_gldm_LargeDependenceLowGrayLevelEmphasis,-0.0002670568728219887,-0.022215800378913287,0.25541835487812725,-0.29672250878298845,0.6763117283950617,1.0
R1_NAWM_gldm_LowGrayLevelEmphasis,-1.9953798228422024e-05,-0.14673697134332944,0.2002379574249148,-0.0654928059926416,0.5408950617283951,1.0
R1_NAWM_gldm_SmallDependenceEmphasis,-0.0004983518839365675,-0.10884132345060342,-0.18801852209145287,0.3047420360473935,0.6500771604938271,1.0
R1_NAWM_gldm_SmallDependenceHighGrayLevelEmphasis,-0.0023951661762674045,0.0023342688803930623,-0.25011254743070294,0.21786382401633836,0.5991512345679011,1.0
R1_NAWM_gldm_SmallDependenceLowGrayLevelEmphasis,-6.700003034505362e-06,-0.22111160739447389,0.0740883658113062,0.14435149075929168,0.554783950617284,1.0
R1_NAWM_ngtdm_Busyness,-0.10723228643136049,-0.07063980584251557,0.5849250755675607,-0.07885868476665009,0.5455246913580247,1.0
R1_NAWM_ngtdm_Coarseness,4.938107348824758e-10,-0.003671824200527865,-0.746117709818843,0.0782199508678478,0.5181327160493827,1.0
R1_NAWM_ngtdm_Complexity,-6.179134332188783,-0.14942540515729935,-0.08531095247282784,0.16573689679770529,0.5960648148148149,1.0
R1_NAWM_ngtdm_Contrast,-0.00023497674966098546,-0.13522661100208086,-0.1502025853752653,0.22855652703554513,0.6334876543209876,1.0
R1_NAWM_ngtdm_Strength,-5.570395062916137e-05,0.09329026318536411,-0.39279053315325746,-0.19647841797792476,0.6145833333333333,1.0
R2s_NAWM_firstorder_10Percentile,0.0772442604288733,0.25231031836138257,0.014984886487877035,-0.5533473812439514,0.8190586419753086,0.004521731855697052
R2s_NAWM_firstorder_90Percentile,0.04776846421816703,0.3827396043541038,0.2671554440800052,-0.42503494501346994,0.7469135802469136,0.49200768360319613
R2s_NAWM_firstorder_Energy,1051806.5884151494,0.25461239042963224,0.5770467554183549,-0.43171788440047415,0.7472993827160495,0.3961217011093645
R2s_NAWM_firstorder_Entropy,-0.00764114379026094,-0.23708122621757677,0.16480159495787514,0.4049861268524572,0.7372685185185185,0.9259808553741076
R2s_NAWM_firstorder_InterquartileRange,-0.015870343972689476,-0.022843638215708662,0.2595343752009776,0.3140981511891995,0.6527777777777778,1.0
R2s_NAWM_firstorder_Kurtosis,0.04168953702600055,0.3965681351696738,-0.154479387741977,-0.2512785209513596,0.6454475308641975,1.0
R2s_NAWM_firstorder_Maximum,0.14339918332813062,0.33578055384302413,0.10418676442214936,-0.13766855137228742,0.41898148148148145,1.0
R2s_NAWM_firstorder_MeanAbsoluteDeviation,-0.008250542760867672,0.012894823263412711,0.2522348704096727,0.29137615727338506,0.6388888888888888,1.0
R2s_NAWM_firstorder_Mean,0.061951703177326664,0.3518628615086287,0.15258215962441318,-0.5359717388377404,0.8113425925925927,0.009110688703123157
R2s_NAWM_firstorder_Median,0.06017648358941546,0.35271607703042757,0.1533539134349476,-0.5266156236959345,0.8013117283950618,0.013172498439600977
R2s_NAWM_firstorder_Minimum,0.021970577285509593,0.18080119859099647,0.06260852787960641,-0.2258833512807435,0.6172839506172839,1.0
R2s_NAWM_firstorder_Range,0.12142860596252096,0.31375793433697097,0.10839925397131651,-0.10158067868246451,0.44020061728395055,1.0
R2s_NAWM_firstorder_RobustMeanAbsoluteDeviation,-0.006464822684406339,-0.0221353083485549,0.25718695736060204,0.31008838755699697,0.6500771604938271,1.0
R2s_NAWM_firstorder_RootMeanSquared,0.05957404740705851,0.3609423625330542,0.16734195125088433,-0.5346351509603396,0.808641975308642,0.009606912940012658
R2s_NAWM_firstorder_Skewness,0.009131121901145744,0.2730450653817016,-0.19300276545115444,-0.34884943600162155,0.7021604938271605,1.0
R2s_NAWM_firstorder_TotalEnergy,1051806.5884151494,0.25461239042963224,0.5770467554183549,-0.43171788440047415,0.7472993827160495,0.3961217011093645
R2s_NAWM_firstorder_Uniformity,0.00046847906510114165,0.24429331213768776,-0.1722618817930414,-0.4049861268524572,0.7349537037037037,0.9259808553741076
R2s_NAWM_firstorder_Variance,-0.06839536612329414,0.05922603593769708,0.2266705254357194,0.27266392698977315,0.6558641975308642,1.0
R2s_NAWM_glcm_Autocorrelation,-0.5462099690889856,-0.1180979069418173,-0.011865714836967007,-0.11093679382427046,0.564429012345679,1.0
R2s_NAWM_glcm_ClusterProminence,-81.08015340744255,-0.06619664576673291,0.09280339571676637,0.31008838755699697,0.6793981481481481,1.0
R2s_NAWM_glcm_ClusterShade,0.0885132769351986,0.15124452504339878,-0.07209466846742557,-0.08019527264405094,0.5486111111111112,1.0
R2s_NAWM_glcm_ClusterTendency,-0.38557326630337907,-0.2048683156681525,0.16985015113512128,0.33815673298241483,0.6971450617283951,1.0
R2s_NAWM_glcm_Contrast,-0.1599768336740798,-0.22468545354238598,0.08370313203421444,0.538644914592542,0.8101851851851852,0.008190813519084152
R2s_NAWM_glcm_Correlation,0.001638718042273267,0.2060274009053132,0.05411923596372758,-0.5680498478953607,0.8310185185185185,0.002459586485270267
R2s_NAWM_glcm_DifferenceAverage,-0.018911353320373164,-0.2274060841684993,0.08113061933243296,0.530625387328137,0.806712962962963,0.011255483348004924
R2s_NAWM_glcm_DifferenceEntropy,-0.009041275961840982,-0.2270680176409941,0.08399253971316485,0.5332985630829387,0.8078703703703703,0.010128929664741047
R2s_NAWM_glcm_DifferenceVariance,-0.05904080847751245,-0.22022619506053165,0.0833172551289472,0.5439912661021455,0.8140432098765432,0.006610631738201161
R2s_NAWM_glcm_Id,0.0015712435422246573,0.23242878686286234,-0.07932986044118595,-0.5226058600637319,0.8043981481481481,0.015399127336087079
R2s_NAWM_glcm_Idm,0.0018532498025831646,0.23220340917785884,-0.07878320149205738,-0.5212692721863311,0.8036265432098766,0.01621808904800278
R2s_NAWM_glcm_Idmn,6.182863941581898e-05,0.22359076192951205,-0.08781915235706478,-0.5373083267151413,0.8094135802469136,0.008639042391350651
R2s_NAWM_glcm_Idn,0.0003236872575849792,0.2292413024606704,-0.07952279889381955,-0.530625387328137,0.8043981481481481,0.011255483348004924
R2s_NAWM_glcm_Imc1,-0.0006645204138594504,-0.21586352701510741,-0.06794649173580296,0.5613669085083565,0.8256172839506173,0.003249824604083098
R2s_NAWM_glcm_Imc2,0.0016188231333442514,0.20702550208175716,0.08203099877805649,-0.5586937327535547,0.8260030864197532,0.003629837945702579
R2s_NAWM_glcm_InverseVariance,0.001692036119845051,0.2350206302404022,-0.08019808347803718,-0.5239424479411328,0.804398148148148,0.014619740766208972
R2s_NAWM_glcm_JointAverage,-0.011664152790772663,-0.11994922364006007,-0.018715029905460163,-0.11360996957907216,0.5652006172839507,1.0
R2s_NAWM_glcm_JointEnergy,0.00011371077177244792,0.243584982270534,-0.12450961476622292,-0.4744886964773013,0.7727623456790123,0.09212800976997701
R2s_NAWM_glcm_JointEntropy,-0.017426108254770593,-0.2418141576026496,0.13026561193645897,0.47047893284509884,0.7716049382716049,0.1061828877544765
R2s_NAWM_glcm_MCC,0.001605069466469481,0.22021009665446004,-0.015724483889639207,-0.5279522115733354,0.8013117283950616,0.012501239059548398
R2s_NAWM_glcm_MaximumProbability,0.0002664852316611997,0.2266816558952739,-0.11843205350826422,-0.47181552072249966,0.7773919753086419,0.10128677417489752
R2s_NAWM_glcm_SumAverage,-0.02332830548339755,-0.11994922364006007,-0.018715029905460163,-0.11360996957907216,0.5652006172839507,1.0
R2s_NAWM_glcm_SumEntropy,-0.007010651773727251,-0.2377251624604438,0.1832915300019294,0.354195787511225,0.7087191358024691,1.0
R2s_NAWM_glcm_SumSquares,-0.13638752499720608,-0.21415709597150973,0.14425364975239569,0.39963977534285383,0.7303240740740741,1.0
